還ok,0,0,0,0,0,0,0,0,0
這禮拜可能就是情緒波動比較大,0,0,0,0,0,0,0,0,1
可能就是可能考試壓力日以遽增吧，,0,0,0,0,0,0,1,0,1
因為我的同學有去考社工師執照,0,0,0,0,0,0,0,0,0
對對對，就是他之前有跟我…就是他也要準備觀護人，是我現在的同學，,0,0,0,0,0,0,0,0,0
我們就是考試那天會在同一個現場，,0,0,0,0,0,0,0,0,0
然後那個同學可能就是比較泠牙厲齒型的,0,0,0,0,0,0,0,0,0
對，所以他講話就是常常就是比較直接,0,0,0,0,0,0,0,0,0
對，他可能沒有惡意，,0,0,0,0,0,0,0,0,0
可是他就是會很直接講，,0,0,0,0,0,0,0,0,0
然後就是去年考試，他考前問了我一題basic ID，,0,0,0,0,0,0,0,0,0
然後我就跟他講說那題是怎麼樣怎麼樣，,0,0,0,0,0,0,0,0,0
結果就剛好有考出來，,0,0,0,0,0,0,0,0,0
他就說你這個一定會拿高分吧，,0,0,0,0,0,0,0,0,0
剛好我問到你就考了，,0,0,0,0,0,0,0,0,0
然後放榜的時候我就是差一分，,0,0,0,0,0,0,0,0,0
然後他就跟我講說如果我是你，,0,0,0,0,0,0,0,0,0
考了很多次我也會很灰心,0,0,0,0,0,0,0,0,0
對，然後我就覺得我當下有點受傷,0,0,0,0,0,1,0,0,1
對阿，昨天他放榜遇到他，,0,0,0,0,0,0,0,0,0
他就說我都沒有讀書阿，,0,0,0,0,0,0,0,0,0
我只有讀一科就去考了就過了，,0,0,0,0,0,0,0,0,0
他就是有在fb、skype上面大講就是他考上的心得，,0,0,0,0,0,0,0,0,0
就是他說他只讀一科就考上，就覺得……,0,0,0,0,0,0,0,0,0
他就可能有說是什麼鄉民幫了他，,0,0,0,0,0,0,0,0,0
我忘了他考什麼題目了，,0,0,0,0,0,0,0,0,0
他就說如果不是鄉民屁那麼多，,0,0,0,0,0,0,0,0,0
就是他也不知道怎麼寫,0,0,0,0,0,0,0,0,0
對，他剛開始去考試的時候，他就說這考試很難，錄取率很低之類的，,0,0,0,0,0,0,0,0,0
可是考的時候就說我寫得很順，就是他還沒有考之前，,0,0,0,0,0,0,0,0,0
就說他覺得沒有很難，,0,0,0,0,0,0,0,0,0
因為就試過跟不過,0,0,0,0,0,0,0,0,0
阿考完就說我寫得很順，,0,0,0,0,0,0,0,0,0
可是這考試有點難錄取率很低，,0,0,0,0,0,0,0,0,0
我就想說你到底….,0,0,0,0,0,0,0,0,0
對阿，就覺得…反正就他講話很直，,0,0,0,0,0,0,0,0,0
就很容易在日常生活中被他刺傷,0,0,0,0,0,0,0,0,0
對阿，我就覺得很…就覺得有點煩啦，就覺得不想輸,0,0,0,0,0,0,1,0,1
人生背負著不想輸的,0,0,0,0,0,0,0,0,0
對阿，然後就是覺得很煩，就是壓力有點大,0,0,0,0,0,0,1,0,1
對阿，就覺得到底是….想逼死誰之類的,0,1,0,0,0,0,1,0,1
對阿,0,0,0,0,0,0,0,0,0
後來就是每次想到不好的事情，,0,0,0,0,0,0,0,0,0
就覺得其實好像有一點正面的能量在,0,0,0,0,0,0,0,1,0
對阿對阿，所以就比較沒有，這禮拜都沒有騎車吧，,0,0,0,0,0,0,0,0,0
所以上禮拜都沒有想到這件事耶，,0,0,0,0,0,0,0,0,0
所以我就是住在家裡的時候，就覺得我就是有把門窗鎖好，這樣就好了，,0,0,0,0,0,0,0,0,0
也不會特別覺得說有危險感之類的,0,0,0,0,0,0,0,0,0
對對對 ,0,0,0,0,0,0,0,0,0
對阿，好像可能我也沒有騎車吧，,0,0,0,0,0,0,0,0,0
住在家裡很好啦,0,0,0,0,0,0,0,0,0
好好好,0,0,0,0,0,0,0,0,0
嗯，我覺得我算是正向，,0,0,0,0,0,0,0,0,0
就是我會盡量我正向去想,0,0,0,0,0,0,0,0,1
正向的人喔，,0,0,0,0,0,0,0,0,0
可能就是什麼事情，就算遇到挫折也會覺得對他是好的,0,0,0,0,0,0,0,0,0
對阿，或者是他可能覺得什麼事情，就算是不開心，也覺得對他是有利的,0,0,0,0,0,0,0,0,0
然後可能就是會用比較積極的態度去解決問題，,0,0,0,0,0,0,0,0,0
而不是消極的一直感嘆怎麼辦的這種狀況,0,0,0,0,0,0,0,0,0
然後可能就是適應力比較強吧,0,0,0,0,0,0,0,0,0
就是比較有彈性的感覺,0,0,0,0,0,0,0,0,0
對阿，覺得是這樣,0,0,0,0,0,0,0,0,0
可能還沒有這麼厲害,0,0,0,0,0,0,0,0,0
可能就是我面對問題的時候我還是會想說要怎麼解決它啦，,0,0,0,0,0,0,0,0,0
可是有的時候行動力沒有這麼好吧，,0,0,0,0,0,0,0,0,0
或者是可能想的方法自己做的時候覺得沒有效，,0,0,0,0,0,0,0,0,0
所以就是覺得自己還沒有完全的十分這樣,0,0,0,0,0,0,0,0,0
如果滿分十分的話，可能就沒有十分，可能就一半吧，,0,0,0,0,0,0,0,0,0
然後如果是往正向的思考，對別人的事情我很ok啦，,0,0,0,0,0,0,0,0,0
就是如果別人跟我抱怨阿，或是什麼狀況，,0,0,0,0,0,0,0,0,0
我可能都會很容易想到正向的事情，,0,0,0,0,0,0,0,1,0
可能就會鼓勵他,0,0,0,0,0,0,0,0,0
可是如果是我自己，我可能就不太ok，,0,0,0,0,0,0,0,0,0
就像我同學跟我說這種話，,0,0,0,0,0,0,0,0,0
我可能也很難一下子之前轉換成說找到正向的方法，,0,0,0,0,0,0,0,0,0
把負面的東西蓋掉,0,0,0,0,0,0,0,0,0
對對對，嘿阿,0,0,0,0,0,0,0,0,0
因為我現在身邊的同學都是各忙各的,0,0,0,0,0,0,0,0,0
然後真的要準備考試的人也不多，,0,0,0,0,0,0,0,0,0
可能對我最有威脅感的就是那個同學,0,0,0,0,0,0,0,0,0
對阿，因為他真的也是可敬的對手，,0,0,0,0,0,0,0,0,0
然後就會有不想輸的念頭,0,0,0,0,0,0,0,0,1
對阿，他還要考高普考，,0,0,0,0,0,0,0,0,0
還要考司法特考,0,0,0,0,0,0,0,0,0
對阿，可是就會覺得他很厲害，,0,0,0,0,0,0,0,0,0
因為他生活可能就是有很多事情，,0,0,0,0,0,0,0,0,0
譬如說它還是學開車阿，還在做論文阿,0,0,0,0,0,0,0,0,0
對阿，你知道我就是完全把論文擺在一邊的人，,0,0,0,0,0,0,0,0,0
然後我就會想說它就是又考上了論文又寫完了，,0,0,0,0,0,0,0,0,0
那我豈不是大輸,1,0,0,0,0,0,0,0,1
就是可能就是為了爭一口氣吧，,0,0,0,0,0,0,0,0,0
就是我覺得論文沒寫完就是算了，,0,0,0,0,0,0,0,0,0
因為這是我的選擇，,0,0,0,0,0,0,0,0,0
可是我真的就是想要考上,0,0,0,0,0,0,0,0,0
就是，對，至少不要是他考上我沒有考上，,0,0,0,0,0,0,0,0,0
或者是我也希望考上的時候我也不要在他後面的名次，,0,0,0,0,0,0,0,0,0
就是會有這種心情,0,0,0,0,0,0,0,0,0
對阿，可是我身邊的同學其實都還滿不太會攻擊，不太是攻擊性的人,0,0,0,0,0,0,0,0,0
就是都是平和的人，,0,0,0,0,0,0,0,0,0
可是有時候同學會讓我覺得…可能因為他們說什麼我都會說好，,0,0,0,0,0,0,0,0,0
或者是他們很容易會拜託我做什麼事情，,0,0,0,0,0,0,0,0,0
我就是會幫他們做完，,0,0,0,0,0,0,0,0,0
我覺得他們有時候什麼事情都找我幫忙，可能就是會不管我可不可以，,0,0,0,0,0,0,0,0,0
我的同學比較是這樣,0,0,0,0,0,0,0,0,0
對阿，最近這一位攻擊性特強,0,0,0,0,0,0,0,0,0
對阿，就是最近會覺得情緒比較不好,0,0,0,0,0,0,0,0,1
應該是就是考試吧,0,0,0,0,0,0,0,0,0
對阿,0,0,0,0,0,0,0,0,0
對阿,0,0,0,0,0,0,0,0,0
對阿,0,0,0,0,0,0,0,0,0
你說情緒跟專注力？,0,0,0,0,0,0,0,0,0
對，應該是，哪件事是指考試跟專注力嗎？,0,0,0,0,0,0,0,0,0
對阿，我在那個問卷上，我自己寫完覺得我自己人生有點矛盾,0,0,0,0,0,0,0,0,1
就譬如說他有問題問說你最近常哭嗎？,0,0,0,0,0,0,0,0,0
我就會覺得我好想沒有,0,0,0,0,0,0,0,0,0
可是就是他的那個指標很高耶，,0,0,0,0,0,0,0,0,0
我會覺得我介在0跟1之間，,0,0,0,0,0,0,0,0,0
就是很多題目我都會覺得我介在0跟1之間,0,0,0,0,0,0,0,0,0
沒有完全的0分，,0,0,0,0,0,0,0,0,0
因為它可能就是說我從不或是我怎樣之類的,0,0,0,0,0,0,0,0,0
對阿，指導語是說要挑最符合的,0,0,0,0,0,0,0,0,0
對阿，印象深刻是這題啦,0,0,0,0,0,0,0,0,0
可能有些題目吧，,0,0,0,0,0,0,0,0,0
然後我就跟我同學討論說我今天做了問卷它說我有沒有常哭，,0,0,0,0,0,0,0,0,0
我就說我沒有，,0,0,0,0,0,0,0,0,0
我同學就是白眼我，,0,0,0,0,0,0,0,0,0
她就是覺得我太愛哭了，,0,0,1,0,0,0,0,0,1
然後我就說有嗎，,0,0,0,0,0,0,0,0,0
然後我就還認真觀察了一下我的生活,0,0,0,0,0,0,0,0,0
可能就是很容易被感動，,0,0,0,0,0,0,0,0,0
可是我覺得我的哭不是那種,0,0,0,0,0,0,0,0,0
對，我可能容易看偶像劇阿，或者是別人的fb感人故事，就會很容易想要哭這樣子，,0,0,0,0,0,0,0,0,0
我覺得在那個問卷上我覺得我沒有完全的零分，或完全的符合它的敘述,0,0,0,0,0,0,0,0,0
喔,0,0,0,0,0,0,0,0,0
如果是上個禮拜的基準點的話，我個人覺得我真的是零分啦，跟之前比,0,0,0,0,0,0,0,0,0
對阿,0,0,0,0,0,0,0,0,0
上禮拜還滿好的,0,0,0,0,0,0,0,0,0
就是除了那個之外，可能也會跟考試有關吧，,0,0,0,0,0,0,0,0,0
就是有時候會覺得讀書進度跟不上,0,0,0,0,0,0,1,0,1
然後或者是我好像再怎麼讀書我好像都無法控制這個考試可能會出什麼題目，,0,0,0,0,0,1,1,0,1
或者是我到底可不可以寫得出來，,0,0,0,0,0,0,0,0,1
或者是我寫出來老師到底喜不喜歡之類的，,0,0,0,0,0,0,0,0,1
就是會覺得恐懼這個部分，或者是也想要準備很多東西，,0,0,0,0,0,0,1,0,1
可是你知道你再怎麼準備你都是準備不完的，這種控制感,0,0,0,0,0,0,1,0,1
對阿，而且我覺得有的時候我使用的方法比較笨，,0,0,0,0,0,0,0,0,0
就是跟其他人比起來，我可能讀書技巧沒有這麼好，,0,0,0,0,0,0,0,0,1
我可能就會覺得我做這麼多事情會不會很無謂,1,0,0,0,0,1,0,0,1
就是又花時間效果又不大，會有這種擔心,0,0,0,0,0,0,1,0,1
嗯，可以,0,0,0,0,0,0,0,0,0
好阿,0,0,0,0,0,0,0,0,0
對,0,0,0,0,0,0,0,0,0
很高，我只要回到家，我就是會開始做一些無聊的事，,0,0,0,0,0,0,0,0,0
就是回到宿舍，就是可能那天我沒有在圖書館待到關門的話，我回到家我可能就是那個晚上就不見了,0,0,0,0,0,0,0,0,0
我可能就是會離開圖書館會想說我回家先把這個解決，然後我再做別的事，,0,0,0,0,0,0,0,0,0
可是我回到家可能就是開始懶散，看電視阿玩遊戲阿之類的，,0,0,0,0,0,0,0,0,0
就是我就想說我要早點睡什麼的，,0,0,0,0,0,0,0,0,0
可是我就是會有點無法,0,0,0,0,0,0,0,0,0
就是我可能就被電腦制約，,0,0,0,0,0,0,0,0,0
我就一直在那邊點阿什麼的,0,0,0,0,0,0,0,0,0
應該是可以,0,0,0,0,0,0,0,0,0
對阿,0,0,0,0,0,0,0,0,0
就比較不會了,0,0,0,0,0,0,0,0,0
對阿,0,0,0,0,0,0,0,0,0
就是都可以睡得好，,0,0,0,0,0,0,0,0,0
可能也很累了吧，都可以睡得著,0,0,0,0,0,0,0,0,0
對阿，很想耶，可是我通常都是剛回來的那天會睡不好，之後我都會睡得很好,0,0,0,0,0,0,0,0,0
對阿，比較會爬不起來而已，因為可能都太晚睡了,0,0,0,0,0,0,0,0,0
對阿，如果我今天沒事，就希望一整天窩在那裡,0,0,0,0,0,0,0,0,0
就是譬如說我就是讀不下了，就是在圖書館讀不下了，,0,0,0,0,0,0,0,0,0
或者是因為我有做一些筆記或什麼的，可能會用電腦，,0,0,0,0,0,0,0,0,0
我就會想說那我回家用好了，,0,0,0,0,0,0,0,0,0
或者是我晚上安排的科目是我自己覺得比較容易的，,0,0,0,0,0,0,0,0,0
我就會覺得我在家裡可以做，,0,0,0,0,0,0,0,0,0
我就會想說那回家，,0,0,0,0,0,0,0,0,0
或者是我同學要回去了或什麼的，,0,0,0,0,0,0,0,0,0
然後就會想說那回家好了,0,0,0,0,0,0,0,0,0
對阿，可是回到家之後，你就會知道浪費了很多時間，,0,0,0,0,0,0,0,0,0
就是你回家就會開電腦，可能就會先玩一下,0,0,0,0,0,0,0,0,0
對阿，雖然是在聽函授，可是就會忍不住點一下網頁,0,0,0,0,0,0,0,0,0
對，就是類似像這樣,0,0,0,0,0,0,0,0,0
對阿，我只要回家我就是不行,0,0,0,0,0,0,0,0,1
有點無時無刻的感覺耶，,0,0,0,0,0,0,0,0,0
就是可能上到這裡老師開始講閒話，我就想開阿，,0,0,0,0,0,0,0,0,0
或者是老師講的地方我好像已經會了，,0,0,0,0,0,0,0,0,0
我就會不想聽我就會去開,0,0,0,0,0,0,0,0,0
對阿，可是就是一開我就會無可自拔,0,0,0,0,0,0,0,0,0
對對對，或者是我就是玩遊戲，,0,0,0,0,0,0,0,0,0
我就會沈溺在要破關這件事，,0,0,0,0,0,0,0,0,0
我就會覺得有點不太受控，,0,0,0,0,0,0,0,0,1
因為我就會一直很想要破關，,0,0,0,0,0,0,0,0,0
可是那個命你就是會愈來愈少，,0,0,0,0,0,0,0,0,0
你就要等它把命加回來，,0,0,0,0,0,0,0,0,0
然後你就是會一直在等待那個時間,0,0,0,0,0,0,0,0,0
對阿，或者是看函授，就一邊函授，然後就會看一些偶像劇什麼的，,0,0,0,0,0,0,0,0,0
就是我在看那個甄環，就快要看完了，,0,0,0,0,0,0,0,0,0
就很想趕快把它看完，,0,0,0,0,0,0,0,0,0
可是一看就是很浪費時間，,0,0,0,0,0,0,0,0,1
就會一直這樣惡性循環下去,0,1,0,0,0,0,0,0,1
分心的原因喔，,0,0,0,0,0,0,0,0,0
就是太沒有控制力,0,0,0,0,0,0,0,0,0
我覺得我是一個很低自控的人，就是很難控制自己，就是在這件事情上啦,0,0,0,0,0,1,0,0,1
就是對阿，就是我可能知道我要讀書，,0,0,0,0,0,0,0,0,0
可是我就是無法控制,0,0,0,0,0,0,1,0,1
你說負向思考？,0,0,0,0,0,0,0,0,0
喔，對耶，好像是耶,0,0,0,0,0,0,0,0,0
嗯，真的,0,0,0,0,0,0,0,0,0
就是不破關可能有點…,0,0,0,0,0,0,0,0,0
對，就是不到那種很開心，破關了可以繼續玩，可是有時候會覺得有點懊惱吧,0,0,0,0,0,1,0,0,1
就是覺得幹嘛浪費這種奇怪的時間，,0,0,0,0,0,0,0,0,0
就譬如說我躺到床上可能一點了，,0,0,0,0,0,0,0,0,0
我就會想說今天晚上好像什麼都沒做，,0,0,0,0,0,0,0,0,1
可能我六點就回家了，或者我七點就到家了，,0,0,0,0,0,0,0,0,0
我就會想說我自已浪費了五六個小時，,0,0,0,0,0,0,0,0,0
然後我就會想說當你懶散的時候，別人就超越你了，,0,0,0,0,0,0,1,0,1
然後就會覺得很懊惱，,0,0,0,0,0,1,0,0,1
然後可是隔天回家我還是會如此,0,0,0,0,0,0,0,0,0
只要我回家,0,0,0,0,0,0,0,0,0
對,0,0,0,0,0,0,0,0,0
就是我只要回到宿舍,0,0,0,0,0,0,0,0,0
可是如果我可以讀到十點的話，我就不會強迫自己讀書,0,0,0,0,0,0,0,0,0
對阿，我就會放任自己玩樂,0,0,0,0,0,0,0,0,0
對阿,0,0,0,0,0,0,0,0,0
對阿，就是太多的成功的經驗都是日夜苦讀的狀態,0,0,0,0,0,0,0,0,0
對阿，就是我聽到或是看到的，,0,0,0,0,0,0,0,0,0
可能真的是作息非常的正常，,0,0,0,0,0,0,0,0,0
可能就是八點就進去圖書館，然後讀讀讀到晚上十點，,0,0,0,0,0,0,0,0,0
回家可能洗完澡再複習個一個小時之類的，,0,0,0,0,0,0,0,0,0
然後我就會想說好瘋狂喔,0,0,0,0,0,0,0,0,0
我目前狀態喔,0,0,0,0,0,0,0,0,0
我應該都是差不多九點進到圖書館吧，,0,0,0,0,0,0,0,0,0
然後差不多十二點休息，,0,0,0,0,0,0,0,0,0
有的時候會休息到兩點，,0,0,0,0,0,0,0,0,0
然後再讀讀到可能五六點去吃飯，,0,0,0,0,0,0,0,0,0
然後如果有回來的話就讀到大概九點十點，,0,0,0,0,0,0,0,0,0
然後就回家了，,0,0,0,0,0,0,0,0,0
回家就是我的無法控制時間,0,0,0,0,0,0,0,0,1
對阿，可是大概有百分之八十我的進度都還沒有讀完,0,0,0,0,0,0,0,0,0
對，是我進度是沒有完成的,0,0,0,0,0,0,0,0,0
我應該是排說…因為我還在看函授，所以我就想趕快把還沒看完的看完，,0,0,0,0,0,0,0,0,0
所以我可能就排我今天要看哪一科的函授，今天要看完幾片，,0,0,0,0,0,0,0,0,0
譬如說我想要看完刑事訴訟法兩卷，然後心理學一卷之類的,0,0,0,0,0,0,0,0,0
我自己是覺得我是看得完，,0,0,0,0,0,0,0,0,0
因為我就是不會…老師總是會講一些廢話，,0,0,0,0,0,0,0,0,0
所以我自己覺得我可以看得完，,0,0,0,0,0,0,0,0,0
然後可是我可能就想要再排一個小小的科目，,0,0,0,0,0,0,0,0,0
譬如說我要複習某一個法條，就是整理筆記的部分,0,0,0,0,0,0,0,0,0
就是我還滿常無法完成這個目標，,0,0,0,0,0,0,0,0,1
